RepeatID,GNIS_NAME.x,GearMiss,Gear.x,Gear.y,Party.x,Party.y,Database.x,Database.y,Month.x,Month.y,F_MAUG_HIS.x,GNIS_NAME.y,F_MAUG_HIS.y
360,Fourchette Creek,M,Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting,0,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,7,7,6.05994959,Fourchette Creek,6.05994959
387,Sacagawea River,M,Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting,0,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,7,7,6.03171075,Sacagawea Creek,6.03171075
362,Elbow Creek,M,Seine | Seine | Seine | Seine,0,"Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale",0,"Montana Fish, Wildlife & Parks",0,7,6,5.95507071,Elbow Creek,5.95507071
259,Rawhide Creek,M,small seine | small seine | small seine | small seine | small seine | small seine | small seine | small seine | small seine | small seine,E | E/S,JR Simon | JR Simon | JR Simon | JR Simon | JR Simon | JR Simon | JR Simon | JR Simon | JR Simon | JR Simon,Gerrity 2009 | Bear 2007,"Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility Unive",Kirk 2020 | Kirk 2020,3,0,5.89890532,Rawhide Creek,5.89890532
6,South Beaver Creek,M,| | |,Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | 0,Collector(s): unknown | Collector(s): unknown | Collector(s): unknown | Collector(s): unknown,"Collector(s): Aaron I. Kern; Rosa McIver; Jason Blakeney | Collector(s): Aaron I. Kern, Rosa McIver, Jason Blakeney | Collector(s): Aaron I. Kern, Rosa McIver, Jason Blakeney | Collector(s): Aaron I. Kern, Rosa McIver, Jason Blakeney | Collector(s): Aaro",Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodivers,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,8,9,5.59127907,South Beaver Creek,8.17168511
377,Muddy Creek,M,E/S,0,Patton 1998,0,Kirk 2020,0,0,7,5.37008904,Muddy Creek,5.37008904
137,Inyan Kara Creek,M,| | | | |,"Bag seine 4' x 15' with 3/16"" mesh | Bag seine 4' x 15' with 3/16"" mesh | Bag seine 4' x 15' with 3/16"" mesh | Bag seine 4' x 15' with 3/16"" mesh | NA | NA | NA | NA",Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter,"Collector(s): Gordon P. Edwards Jr., B. Bradshaw, K. P. McKoy, N. Walruth | Collector(s): Gordon P. Edwards Jr., B. Bradshaw, K. P. McKoy, N. Walruth | Collector(s): Gordon P. Edwards Jr., B. Bradshaw, K. P. McKoy, N. Walruth | Collector(s): Gordon P. Ed",Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodivers,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,6,9,5.00735527,Inyan Kara Creek,5.00735527
343,Bitter Creek,M,0 | 0 | 0,0,0 | 0 | Gelwicks,0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),0,9,6,4.77214399,Bitter Creek,4.77214399
366,Jack Morrow Creek,M,0 | 0 | 0,0,0 | 0 | Gelwicks,0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),0,6,7,4.42888928,Jack Morrow Creek,4.42888928
404,Snake Creek,M,| | |,Unknown | Unknown | Unknown,"Wannamaker, D | Wannamaker, D | Wannamaker, D | Wannamaker, D",Allison Stringer | Allison Stringer | Allison Stringer,Global Biodiversity Information Facility KUBI Ichthyology Collection | Global Biodiversity Information Facility KUBI Ichthyology Collection | Global Biodiversity Information Facility KUBI Ichthyology Collection | Global Biodiversity Information Facility,"Montana Fish, Wildlife & Parks",9,9,4.1709381,Snake Creek,4.9501121
407,Plentywood Creek,M,0,Unknown | Unknown,"Stagliano, David",Allison Stringer | Allison Stringer,MT Natural Heritage Program,"Montana Fish, Wildlife & Parks",9,6,4.16872884,Plentywood Creek,4.16872884
354,Crow Creek,M,Seine | Seine | Seine | Seine | Seine | Seine | Seine,0,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,7,8,4.06228234,Crow Creek,4.06228234
351,Bridger Creek,M,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit,0,NA | NA | NA | NA | NA,0,Wyoming Game & Fish Dept,0,7,7,3.84950884,Bridger Creek,3.84950884
25,Willow Creek,M,| | | | | | |,0 | 0 | 0,Collector(s): unknown | Collector(s): unknown | Collector(s): unknown | Collector(s): unknown | Collector(s): unknown | Collector(s): unknown | Collector(s): unknown | Collector(s): unknown,0 | 0 | Gelwicks,Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodivers,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),6,6,3.83647115,Willow Creek,3.83647115
162,Little Missouri River,M,Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine | Backpack electrofisher and bag seine,Bag Seine | Bag Seine | Bag Seine | Bag Seine,Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton,Nikirk | Nikirk | Nikirk | Nikirk,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,Wyoming Game & Fish Dept,6,9,3.71619721,Little Missouri River,3.71619721
327,Spring Creek,M,| | | |,0,Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter,0,Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodivers,0,7,6,3.67704864,Spring Creek,3.67704864
376,Muddy Creek,M,0,0,0,0,Wyoming Game & Fish Dept,0,7,7,3.39495508,Muddy Creek,3.31266639
358,East Fork Armells Creek,M,Seine | Seine,0,"0 | Bramblett, Robert",0,"Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks",0,7,6,3.08335055,East Fork Armells Creek,3.08335055
397,Beaver Creek,M,Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher | Backpack Electrofisher,Unknown,| | | | |,Allison Stringer,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",7,8,3.0708921,Beaver Creek,3.68502653
338,Beaver Creek,M,Seine | Seine,0,"Bramblett, Robert | Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,7,6,3.00992444,Beaver Creek,2.1453421
240,North Fork Savery Creek,M,0,0,Gelwicks,Gelwicks,WGFD(Gelwicks),WGFD(Gelwicks),8,6,3.00417147,North Fork Savery Creek,3.00417147
198,Muddy Creek,M,S,E,Baxter and Simon 1960's,WGFD Report 2019,Kirk 2020,Kirk 2020,0,0,2.70733593,Muddy Creek,2.70733593
391,South Fork McDonald Creek,M,Seine | Seine | Seine | Seine | Seine,0,"Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa",0,"Montana Fish, Wildlife & Parks",0,7,6,2.57090472,So. Fork McDonald Creek,2.57090472
335,West Blacktail Creek,M,Seine | Seine | Seine | Seine,0,"0 | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",0,"Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks",0,8,8,2.54616286,West Blacktail Creek,1.24394016
389,Sage Creek,M,0,0,Gelwicks,0,WGFD(Gelwicks),0,8,6,2.46151557,Sage Creek,2.46151557
332,Wild Cow Creek,M,Seine | Seine | Seine | Seine | Seine | 0 | 0 | 0,0,"Collector(s): Aaron I. Kern, M. H. Tauchen, S. L. Beck, M. P. Larocco | Collector(s): Aaron I. Kern, M. H. Tauchen, S. L. Beck, M. P. Larocco | Collector(s): Aaron I. Kern; S. L. Beck; M. H. Tauchen; M. P. Larocco | Collector(s): Aaron I. Kern, M. H. Tau",0,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,0,7,7,2.40642179,Wild Cow Creek,2.40642179
334,Vermillion Creek,M,|,0,Collector(s): unknown | Collector(s): unknown,0,Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos),0,7,6,2.22637556,Vermillion Creek,2.22637556
367,Kirby Creek,M,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpa,0,MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY | MS SY,0,Wyoming Game & Fish Dept,0,9,7,2.09441085,Kirby Creek,2.09441085
7,South Beaver Creek,M,0 | 0,0 | 0,0 | Gelwicks,0 | Gelwicks,Wyoming Game & Fish Dept | WGFD(Gelwicks),Wyoming Game & Fish Dept | WGFD(Gelwicks),7,9,1.93395648,South Beaver Creek,1.93395648
22,Tenmile Creek,M,Mixed | Seine,Seine,Elser et al. 1980 | Morris et al. 1981,"Stuart, BLM",University of Wyoming Powder River dataset | University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,1.92484798,Tenmile Creek,1.92484798
23,Tenmile Creek,M,Mixed | Seine,Seine,Elser et al. 1980 | Morris et al. 1981,MFWP,University of Wyoming Powder River dataset | University of Wyoming Powder River dataset,University of Wyoming Powder River dataset,0,0,1.87431508,Tenmile Creek,1.63095068
424,Indian Creek,M,| | | | |,Seine,Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter,Rieger et al,Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodivers,UWYO,7,7,1.78893325,Indian Creek,2.0876343
329,Tie Creek,M,Seine | Seine | Seine | Seine | Seine,0,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,8,7,1.74553524,Tie Creek,1.74553524
73,Chall Creek,M,0,0 | 0 | 0 | 0 | 0 | 0 | 0 | 0,Gelwicks,0 | 0 | 0 | 0 | 0 | 0 | Gelwicks | Gelwicks,WGFD(Gelwicks),Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks) | WGFD(Gelwicks),9,9,1.67344208,Chall Creek,0.76062669
392,Gap Creek,M,Backpack electrofishing unit | Backpack electrofishing unit,0,B & FM44 | B & FM44,0,Wyoming Game & Fish Dept,0,7,6,1.65999605,Gap Creek,1.65999605
2,Spring Creek,M,0,0,0,0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,7,10,1.60193908,Spring Creek,1.60193908
330,Steve Forks,M,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,0,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,7,6,1.49695559,Steve Forks,1.49695559
378,Nelson Creek,M,0 | 0,0,"Gustafson, Daniel L. | Gustafson, Daniel L.",0,MT Natural Heritage Program | MT Natural Heritage Program,0,8,8,1.3987846,Nelson Creek,1.35159703
355,Clear Creek,M,|,0,Collector(s): unknown | Collector(s): unknown,0,Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos),0,8,6,1.2444184,Clear Creek,1.2444184
1,Spring Creek,M,0 | 0,0 | 0,0 | Gelwicks,0 | Gelwicks,Wyoming Game & Fish Dept | WGFD(Gelwicks),Wyoming Game & Fish Dept | WGFD(Gelwicks),10,7,1.2222519,Spring Creek,1.2222519
333,Willow Creek,M,0,0,Gelwicks,0,WGFD(Gelwicks),0,9,6,1.18422965,Willow Creek,1.18422965
417,Middle Fork Eagle Creek,M,0,Unknown | Unknown,N.Wormgoor/B.Lipscomb,Allison Stringer | Allison Stringer,MFISH,"Montana Fish, Wildlife & Parks",6,9,1.12134808,,1.12134808
369,H S Creek,M,Seine | Seine | Seine | Seine | Seine | Seine | Seine,0,"Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,8,8,0.97261495,HS Creek,0.97261495
382,Pacific Creek,M,0 | 0 | 0,0,0 | 0 | Gelwicks,0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),0,8,7,0.8613036,Pacific Creek,0.8613036
368,Kill Woman Creek,M,Gill netting | Gill netting,0,"Bramblett, Robert | Bramblett, Robert",0,"Montana Fish, Wildlife & Parks",0,7,7,0.72721708,Kill Woman Creek,0.72721708
105,Duck Creek,M,| | | |,0,Collector(s): unknown | Collector(s): unknown | Collector(s): unknown | Collector(s): unknown | Collector(s): unknown,0,Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodivers,Wyoming Game & Fish Dept,7,9,0.72593393,Duck Creek,0.787056
380,North Muddy Creek,M,0 | 0,0,0 | Gelwicks,0,Wyoming Game & Fish Dept | WGFD(Gelwicks),0,6,8,0.55938827,North Muddy Creek,0.55938827
384,Polecat Creek,M,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpa,0,D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.,0,Wyoming Game & Fish Dept,0,11,8,0.3118959,Polecat Creek,0.3118959
256,,M,RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | RT | 0,0,Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | Laub | 0,0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,10,9,0.22559013,,0.22559013
250,,M,0,0,0,0,Lipsey 2001,Wyoming Game & Fish Dept,8,6,0.03891439,,0.03891439
34,Yellowstone River,Y,Gill netting | | Trammel nets | Gill netting | Gill netting | Trammel nets | Gill netting | Trammel nets | Gill netting | Gill netting | Gill netting | Gill netting | Trammel nets | Trammel nets | Trammel nets | Gill netting | Trammel nets | Gill netting,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,"| | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, B",| | | | | | |,"Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",10,8,16112.31938,Yellowstone River,16112.31938
32,Yellowstone River,Y,Trawl | Trawl | Trawl,Fyke | Fyke | Fyke | Fyke,"Gardner, Bill | Gardner, Bill | Gardner, Bill",| | |,"Montana Fish, Wildlife & Parks",Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species database | Global Biodiversity Information Facility USGS Nonindigenous Aquatic Species data,9,7,16108.50645,Yellowstone River,16108.50645
31,Yellowstone River,Y,Trammel nets | Trammel nets | Trammel nets | Trammel nets | Trammel nets | Seine | Seine | Seine | Trammel nets | Trammel nets | Seine | Trammel nets | Seine | Seine | Trammel nets | Trammel nets | Trammel nets | Gill netting | Trammel nets | Trammel net,Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing | Electrofishing,"Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill","Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic | Riggs, Vic","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,8,16016.63874,Yellowstone River,16016.63874
30,Yellowstone River,Y,25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine | 25 ft bag seine,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom,RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons | RM Bailey & sons,"Olszewski, Radonski, Anderson | Olszewski, Anderson | Olszewski, Anderson | Olszewski, Anderson | Olszewski, Anderson | Olszewski, Radonski, Anderson | Olszewski, Radonski, Anderson | Olszewski, Anderson | Olszewski, Anderson | Olszewski, Radonski, Ander","Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility Unive","Montana Fish, Wildlife & Parks",7,4,11938.81971,Yellowstone River,11938.81971
213,Missouri River,Y,Trammel nets | Trammel nets | Gill netting | Trammel nets | Gill netting | Trammel nets,Trammel nets | Trawl | Trammel nets | Trawl | Trammel nets | Trawl | Trawl | Trawl | Trammel nets | Trawl | Trawl | Trammel nets | Trammel nets | Trawl | Trammel nets | Trawl | Trawl | Trammel nets | Trawl | Trammel nets | Trawl | Trammel nets | Trawl |,"Baxter, Matt | Baxter, Matt | Baxter, Matt | Baxter, Matt | Baxter, Matt | Baxter, Matt","Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler | Haddix, Tyler","Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",8,4,7746.279644,Missouri River,7746.279644
214,Missouri River,Y,Trawl | Trawl | Trawl | Trawl | Trawl | Trawl | Trawl | Trawl | Trawl | Trawl,Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes | Jet Boat- Boom anodes,"Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill | Gardner, Bill",BECKMAN/SCHILZ | BECKMAN/SCHILZ | BEATTIE/SCHILZ | BEATTIE/SCHILZ | BECKMAN/SCHILZ | BEATTIE/SCHILZ | BECKMAN/SCHILZ | BECKMAN/SCHILZ | BECKMAN/SCHILZ | BEATTIE/SCHILZ,"Montana Fish, Wildlife & Parks","Montana Fish, Wildlife & Parks",7,8,5518.083054,Missouri River,5518.083054
225,,Y,E,Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | 0 | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | TL | 0 | TL | TL | TL | 0,USGS DGR,NH ES KC | NH ES KC | NH ES KC | NH ES KC | NH ES KC | 0 | NH ES KC | NH ES KC | NH ES KC | NH ES KC | NH ES KC | NH ES KC | NH ES KC | 0 | SHCACS | SHCACS | SHCACS | 0,Kirk 2020,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | Wyoming Game & Fish Dept,0,4,1965.038719,,1965.036664
50,Bighorn River,Y,Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | 0,Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | 0,Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | 0,JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | JCB ES CS | 0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,8,4,1946.002077,Bighorn River,1946.002077
51,Bighorn River,Y,Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine |,Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | TL | Trammel net | TL | Trammel net | 0,Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al.,SH AS J. Hobbs | SH AS J. Hobbs | SH AS J. Hobbs | SH AS J. Hobbs | SH AS J. Hobbs | SH AS J. Hobbs | SH AS J. Hobbs | SH AS J. Hobbs | SH AS J. Hobbs | 0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,8,4,1774.878872,Bighorn River,1774.878872
52,Bighorn River,Y,Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine |,Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Motorized watercraft & fixed electrodes | Mo,Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al. | Welker et al.,S. Hochhalter J. Peterson S. Clancy | S. Hochhalter J. Peterson S. Clancy | S. Hochhalter J. Peterson S. Clancy | S. Hochhalter J. Peterson S. Clancy | S. Hochhalter J. Peterson S. Clancy | S. Hochhalter J. Peterson S. Clancy | S. Hochhalter J. Peterson,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,8,9,1444.229195,Bighorn River,1444.229195
49,Bighorn River,Y,EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG | EG,Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | Trammel net | 0,MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | MW HJ ?W | M,SH MS AS | SH MS AS | SH MS AS | SH MS AS | SH MS AS | SH MS AS | SH MS AS | SH MS AS | SH MS AS | SH MS AS | SH MS AS | SH MS AS | 0,Wyoming Game & Fish Dept,Wyoming Game & Fish Dept,9,5,1442.993661,Bighorn River,1442.993661
